ID,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
40090,9.05,4.6,4.4,1,Winterfell,28/6/2014,iPhone,1/8/2014,0,1,TRUE,57.1,0
40091,0.94,5,5,1,Astapor,18/1/2014,Android,17/1/2014,0,3,TRUE,33.3,1
40092,4.4,4.9,5,1,King's Landing,21/6/2014,iPhone,1/3/2014,0,3,FALSE,62.5,0
40093,1.18,4,,1,Winterfell,13/4/2014,Android,31/1/2014,0,1,FALSE,0,1
40094,2.01,4.6,5,1.08,Astapor,5/9/2014,iPhone,18/1/2014,11.1,2,FALSE,44.4,0
40095,13.58,5,,1,Astapor,29/4/2014,Android,1/2/2014,0,0,FALSE,100,1
40096,12.81,4.5,5,1,Astapor,5/4/2014,Android,25/1/2014,0,0,FALSE,50,1
40097,1.4,5,5,1,Astapor,20/1/2014,iPhone,17/1/2014,0,3,FALSE,0,1
40098,2.54,4.3,4.5,1,Winterfell,29/6/2014,iPhone,1/5/2014,0,1,FALSE,0,0
40099,7.86,5,5,1.21,Winterfell,20/1/2014,iPhone,16/1/2014,33.3,6,FALSE,16.7,1
40100,5.46,4.8,4.9,1.08,Astapor,28/6/2014,iPhone,1/10/2014,17.4,3,TRUE,34.8,0
40101,3.32,4.6,5,1.25,Astapor,14/6/2014,iPhone,31/1/2014,50,1,TRUE,50,0
40102,8.13,4.7,4.8,1,Winterfell,24/4/2014,iPhone,26/1/2014,0,5,FALSE,84.2,1
40103,3.98,4.8,4.9,1.05,King's Landing,29/6/2014,iPhone,25/1/2014,5.9,16,TRUE,56.5,0
40104,3.24,4.8,4.9,1.1,Astapor,29/4/2014,Android,1/9/2014,10,2,FALSE,40,1
40105,1.47,5,5,1.1,Astapor,25/1/2014,iPhone,23/1/2014,20,5,TRUE,100,1
40106,8.49,5,,1.25,Winterfell,19/1/2014,iPhone,18/1/2014,100,1,FALSE,0,1
40107,4.02,4.9,5,1,King's Landing,6/6/2014,iPhone,1/10/2014,0,2,FALSE,75,0
40108,3.09,4.8,4.6,1.13,Astapor,29/6/2014,iPhone,17/1/2014,11.8,8,TRUE,55.9,0
40109,2.6,3,,1,Astapor,25/1/2014,Android,18/1/2014,0,1,TRUE,0,1
40110,8.29,5,4,1,Astapor,17/2/2014,iPhone,15/1/2014,0,0,TRUE,100,1
40111,5.11,4,5,1.13,Winterfell,27/4/2014,Android,25/1/2014,25,1,FALSE,25,1
40112,5.54,5,5,1,King's Landing,6/5/2014,iPhone,24/1/2014,0,0,FALSE,100,1
40113,11.08,5,5,1,Winterfell,26/1/2014,Android,20/1/2014,0,3,FALSE,66.7,1
40114,7.71,4.8,4.5,1,Astapor,27/6/2014,iPhone,1/12/2014,0,1,TRUE,75,0
40115,8.14,5,4.3,1,Winterfell,19/1/2014,iPhone,15/1/2014,0,3,FALSE,66.7,1
40116,1.5,3,,1,Winterfell,1/11/2014,Android,1/10/2014,0,1,FALSE,100,0
40117,1.13,5,4,1,Astapor,18/1/2014,iPhone,17/1/2014,0,1,TRUE,100,1
40118,2.4,5,4.9,1.11,King's Landing,6/9/2014,iPhone,22/1/2014,11.1,2,FALSE,44.4,0
40119,2.25,5,4.5,1.17,Astapor,31/3/2014,Android,16/1/2014,33.3,1,FALSE,33.3,1
40120,23.29,4.6,4.5,1,Astapor,21/2/2014,iPhone,1/12/2014,0,2,FALSE,85.7,1
40121,1.88,5,4,1,Winterfell,17/1/2014,iPhone,16/1/2014,0,1,FALSE,100,1
40122,7.58,4.5,5,1,Winterfell,31/5/2014,Android,29/1/2014,0,2,FALSE,50,1
40123,1.91,5,5,1,Winterfell,1/6/2014,iPhone,1/6/2014,0,1,FALSE,100,0
40124,2.43,4.8,4.8,1.06,Winterfell,30/6/2014,iPhone,13/1/2014,10,2,TRUE,60,0
40125,8.48,5,5,1,Winterfell,23/1/2014,iPhone,15/1/2014,0,3,FALSE,100,1
40126,18.11,5,,1,Winterfell,6/11/2014,iPhone,17/1/2014,0,0,TRUE,100,0
40127,3.03,4.7,5,1.08,Astapor,31/5/2014,iPhone,19/1/2014,16.7,4,TRUE,50,1
40128,2.85,4.5,5,1,Astapor,23/2/2014,iPhone,24/1/2014,0,2,TRUE,0,1
40129,4.31,4.8,4.7,1.03,Astapor,5/12/2014,Android,31/1/2014,12.5,0,FALSE,87.5,0
40130,4.94,4.8,3.5,1,Winterfell,15/6/2014,Android,17/1/2014,0,5,FALSE,16.7,0
40131,6.09,4.7,4.7,1.01,Winterfell,6/1/2014,iPhone,14/1/2014,2.9,3,TRUE,38.2,1
40132,2.89,5,,3.25,Astapor,2/7/2014,iPhone,30/1/2014,100,1,FALSE,100,0
40133,11.46,5,,1,Winterfell,2/5/2014,iPhone,14/1/2014,0,1,FALSE,100,1
40134,1.31,4.9,4.3,1.08,Astapor,5/10/2014,iPhone,1/10/2014,16.7,7,FALSE,16.7,0
40135,1.59,5,5,1,Winterfell,19/1/2014,iPhone,18/1/2014,0,2,FALSE,0,1
40136,4.87,5,,1,Astapor,31/1/2014,iPhone,27/1/2014,0,1,TRUE,100,1
40137,4.31,5,,3.25,Astapor,19/1/2014,Android,18/1/2014,100,1,FALSE,0,1
40138,1.21,5,5,1.11,Astapor,16/2/2014,iPhone,24/1/2014,22.2,9,TRUE,33.3,1
40139,2.21,5,5,1,Astapor,1/11/2014,iPhone,1/11/2014,0,1,FALSE,0,0
40140,9.68,4.9,5,1.11,King's Landing,21/6/2014,iPhone,18/1/2014,11.1,2,FALSE,22.2,0
40141,40.16,5,5,1,Winterfell,21/1/2014,Android,21/1/2014,0,1,TRUE,100,1
40142,2.08,5,2,2.5,Astapor,24/1/2014,Android,24/1/2014,100,1,FALSE,100,1
40143,4.29,4.3,5,1,Winterfell,27/6/2014,iPhone,28/1/2014,0,0,FALSE,50,0
40144,4.73,5,4.5,1.5,Astapor,31/5/2014,iPhone,26/1/2014,50,1,FALSE,50,1
40145,1.87,3,4,1,Winterfell,19/6/2014,Android,31/1/2014,0,2,FALSE,100,0
40146,3.44,3.7,4.5,1,Winterfell,20/2/2014,Android,1/8/2014,0,2,TRUE,100,1
40147,10.34,5,,1,King's Landing,22/6/2014,iPhone,19/1/2014,0,0,TRUE,0,0
40148,6.78,4.6,5,1,King's Landing,26/5/2014,Android,1/12/2014,0,1,TRUE,12.5,1
40149,2.95,4.7,4.5,1,Astapor,6/8/2014,iPhone,17/1/2014,0,1,FALSE,53.8,0
40150,14.88,5,,1,Winterfell,4/6/2014,iPhone,30/1/2014,0,0,FALSE,0,0
40151,3.69,4.8,5,1.1,Winterfell,17/5/2014,Android,29/1/2014,20,4,FALSE,40,1
40152,3.5,5,5,1,Winterfell,2/3/2014,iPhone,30/1/2014,0,3,FALSE,100,1
40153,4.04,5,4.4,1.13,Astapor,13/1/2014,iPhone,1/6/2014,33.3,6,FALSE,50,1
40154,1.4,5,4.4,1,Astapor,1/6/2014,iPhone,1/3/2014,0,5,TRUE,20,0
40155,6.73,5,5,1,Astapor,1/12/2014,Android,1/11/2014,0,1,FALSE,0,0
40156,2.26,5,5,1,King's Landing,26/6/2014,iPhone,30/1/2014,0,0,TRUE,100,0
40157,3.81,5,4,1,Winterfell,6/6/2014,iPhone,1/12/2014,0,0,FALSE,100,0
40158,6.19,5,,1.75,Winterfell,27/6/2014,Android,20/1/2014,100,0,FALSE,100,0
40159,5.5,5,4,1,Astapor,2/7/2014,Android,1/2/2014,0,0,FALSE,100,0
40160,3.9,4.3,4.8,1.22,Winterfell,6/8/2014,iPhone,18/1/2014,37.5,1,FALSE,25,0
40161,8.16,4.7,5,1,King's Landing,17/6/2014,Android,17/1/2014,0,0,TRUE,66.7,0
40162,4.46,3,5,1,Astapor,1/5/2014,Android,1/4/2014,0,1,FALSE,0,1
40163,7.65,5,,1,Astapor,17/5/2014,iPhone,16/1/2014,0,0,TRUE,0,1
40164,2.45,5,,1,Winterfell,2/4/2014,iPhone,1/6/2014,0,1,FALSE,100,1
40165,2.78,4.4,4.1,1.09,Astapor,30/5/2014,Android,1/12/2014,11.6,8,TRUE,74.4,1
40166,2.03,5,,1,Astapor,3/8/2014,Android,30/1/2014,0,1,FALSE,100,0
40167,4.58,5,5,1,Winterfell,6/3/2014,iPhone,31/1/2014,0,1,TRUE,50,1
40168,1.69,4.7,5,1,Winterfell,14/3/2014,Android,25/1/2014,0,3,FALSE,50,1
40169,5.99,4.6,5,1,Winterfell,6/3/2014,iPhone,28/1/2014,0,2,TRUE,100,1
40170,7.74,3,2,1,Winterfell,31/3/2014,iPhone,24/1/2014,0,0,FALSE,100,1
40171,3.86,4.6,4.6,1.11,Astapor,30/6/2014,iPhone,30/1/2014,11.8,19,FALSE,85.7,0
40172,3.55,4.9,4.9,1.01,Astapor,29/6/2014,iPhone,19/1/2014,1.5,23,FALSE,73.1,0
40173,2.18,5,,1,Astapor,4/4/2014,iPhone,31/1/2014,0,1,FALSE,50,1
40174,14.49,5,5,1,King's Landing,3/12/2014,Android,16/1/2014,0,1,FALSE,100,0
40175,1.74,4.8,4.3,1,Astapor,26/6/2014,iPhone,27/1/2014,0,4,TRUE,100,0
40176,8.22,5,,1,Winterfell,18/1/2014,iPhone,17/1/2014,0,1,FALSE,100,1
40177,12.35,5,4,1,Astapor,2/7/2014,iPhone,30/1/2014,0,1,FALSE,100,0
40178,4.8,4.3,5,1,Astapor,21/6/2014,iPhone,30/1/2014,0,0,FALSE,33.3,0
40179,25.9,5,,1,Astapor,19/1/2014,iPhone,17/1/2014,0,1,TRUE,0,1
40180,3.53,4.6,5,1.2,Winterfell,27/6/2014,iPhone,1/1/2014,13.3,6,FALSE,53.3,0
40181,1.36,5,,1,Winterfell,1/9/2014,Android,1/8/2014,0,1,FALSE,100,0
40182,8.48,5,5,1,Astapor,27/6/2014,iPhone,13/1/2014,0,0,TRUE,100,0
40183,3.38,4.7,4,1,Winterfell,18/2/2014,iPhone,17/1/2014,0,2,FALSE,66.7,1
40184,4.32,5,,1,King's Landing,30/1/2014,Android,1/1/2014,0,1,FALSE,100,1
40185,10.41,5,4.4,1,King's Landing,30/6/2014,Android,24/1/2014,0,0,FALSE,58.3,0
40186,4.67,4.5,3.5,1.06,Winterfell,26/6/2014,iPhone,1/4/2014,4.8,10,TRUE,90.5,0
40187,4.05,4.8,4.8,1.17,Astapor,27/5/2014,iPhone,21/1/2014,16.7,3,FALSE,66.7,1
40188,5.23,5,4,1,Astapor,3/5/2014,iPhone,1/11/2014,0,0,FALSE,100,1
40189,13.67,5,5,1,Winterfell,22/4/2014,Android,1/9/2014,0,0,TRUE,100,1
40190,8.78,5,5,1,Astapor,19/1/2014,iPhone,17/1/2014,0,2,FALSE,50,1
40191,5.69,4.8,3,1.13,King's Landing,28/6/2014,iPhone,17/1/2014,25,1,FALSE,75,0
40192,1.48,4.5,5,1,Winterfell,4/5/2014,iPhone,29/1/2014,0,2,FALSE,75,1
40193,1.48,5,5,1.18,King's Landing,27/6/2014,iPhone,21/1/2014,31.6,3,FALSE,78.9,0
40194,3.57,4.9,4.8,1,King's Landing,6/12/2014,iPhone,23/1/2014,0,2,FALSE,100,0
40195,3.28,4.8,4.7,1,King's Landing,24/6/2014,iPhone,22/1/2014,0,8,FALSE,76.2,0
40196,6.97,5,5,1,King's Landing,18/1/2014,iPhone,18/1/2014,0,1,TRUE,0,1
40197,2.7,5,5,1.05,Astapor,26/6/2014,Android,24/1/2014,20,1,FALSE,40,0
40198,1.13,5,5,1,Astapor,3/11/2014,Android,1/6/2014,0,3,TRUE,75,0
40199,6.45,5,,1,Winterfell,26/5/2014,Android,22/1/2014,0,1,FALSE,50,1
40200,18.33,5,5,1,Winterfell,23/6/2014,Android,1/12/2014,0,0,TRUE,100,0
40201,4.06,5,5,1,Astapor,5/8/2014,iPhone,16/1/2014,0,0,TRUE,100,0
40202,1.59,4.7,5,1.03,King's Landing,30/6/2014,Android,31/1/2014,6.6,20,FALSE,64.5,0
40203,2.61,5,,1,Winterfell,20/3/2014,iPhone,19/1/2014,0,0,FALSE,100,1
40204,1.19,3.4,4.2,1,Winterfell,17/2/2014,Android,24/1/2014,0,5,FALSE,60,1
40205,3.67,4.8,4.4,1,King's Landing,22/6/2014,iPhone,18/1/2014,0,3,FALSE,54.5,0
40206,4.05,5,5,1.17,Winterfell,16/2/2014,iPhone,31/1/2014,33.3,3,FALSE,33.3,1
40207,7.57,4.8,4.8,1.02,Winterfell,27/6/2014,iPhone,19/1/2014,4.4,20,FALSE,75.7,0
40208,5.65,4.8,4.9,1,Winterfell,28/4/2014,Android,1/10/2014,0,8,FALSE,35.1,1
40209,15.44,5,5,1,Astapor,29/5/2014,Android,25/1/2014,0,0,FALSE,100,1
40210,0.74,5,5,1,Winterfell,31/1/2014,iPhone,30/1/2014,0,1,FALSE,100,1
40211,2.2,5,5,1.04,Astapor,28/5/2014,Android,30/1/2014,14.3,4,FALSE,100,1
40212,4.89,4.8,4.4,1,Winterfell,6/7/2014,iPhone,20/1/2014,0,4,FALSE,90,0
40213,2.57,5,5,1.13,King's Landing,23/3/2014,Android,20/1/2014,50,0,TRUE,0,1
40214,5.12,4.8,2.8,1.06,Winterfell,14/6/2014,iPhone,25/1/2014,12.5,1,FALSE,25,0
40215,4.68,5,4.8,1,Winterfell,28/6/2014,iPhone,1/9/2014,0,4,TRUE,66.7,0
40216,10.47,5,5,1,King's Landing,28/6/2014,iPhone,1/1/2014,0,0,FALSE,100,0
40217,4.23,5,,1,Astapor,1/12/2014,Android,1/11/2014,0,1,TRUE,0,0
40218,3.41,5,5,1,King's Landing,14/4/2014,iPhone,17/1/2014,0,0,FALSE,100,1
40219,2.32,5,4.7,1.08,Winterfell,30/3/2014,iPhone,1/10/2014,11.1,6,FALSE,33.3,1
40220,2.75,4.3,3.9,1.25,Winterfell,30/6/2014,iPhone,1/4/2014,22.2,4,TRUE,55.6,0
40221,8.91,5,5,1,Winterfell,29/6/2014,iPhone,18/1/2014,0,0,FALSE,0,0
40222,1.79,4.7,4,1.06,Winterfell,28/6/2014,iPhone,1/9/2014,6.3,7,FALSE,91,0
40223,5.13,4.5,4.2,1,Winterfell,27/6/2014,Android,1/6/2014,0,3,FALSE,62.5,0
40224,1.5,4.8,4.8,1.13,Winterfell,28/6/2014,iPhone,13/1/2014,6.8,9,FALSE,70.5,0
40225,7.5,5,,1,Winterfell,26/1/2014,iPhone,25/1/2014,0,1,TRUE,0,1
40226,3.78,4.9,5,1.04,King's Landing,22/6/2014,Android,31/1/2014,14.3,0,TRUE,57.1,0
40227,5.12,4.3,5,1,Astapor,21/3/2014,Android,31/1/2014,0,1,TRUE,33.3,1
40228,3.51,4.9,4.1,1.04,King's Landing,28/6/2014,iPhone,25/1/2014,6.9,7,TRUE,48.3,0
40229,14.06,5,,1,Winterfell,23/1/2014,Android,22/1/2014,0,1,FALSE,100,1
40230,4.22,5,5,2,King's Landing,19/1/2014,iPhone,15/1/2014,100,1,FALSE,0,1
40231,3.41,4.7,4.6,1.06,Winterfell,7/1/2014,iPhone,1/4/2014,8.7,18,FALSE,54.8,1
40232,6.92,5,5,1,Astapor,23/2/2014,iPhone,20/1/2014,0,3,FALSE,75,1
40233,7.44,4.8,4.8,1,Winterfell,13/6/2014,iPhone,28/1/2014,0,4,TRUE,85.7,0
40234,1.89,4.5,5,1,Astapor,31/5/2014,iPhone,27/1/2014,0,0,TRUE,100,1
40235,13.95,5,4.5,1,Astapor,17/2/2014,iPhone,15/1/2014,0,1,FALSE,100,1
40236,1.57,4.9,4.7,1,King's Landing,6/8/2014,iPhone,20/1/2014,0,1,FALSE,79.2,0
40237,3.47,5,,1,King's Landing,6/10/2014,iPhone,29/1/2014,0,0,FALSE,100,0
40238,23.78,5,,1,Astapor,27/1/2014,Android,24/1/2014,0,1,FALSE,100,1
40239,11,5,5,1,Winterfell,26/1/2014,iPhone,17/1/2014,0,2,FALSE,0,1
40240,14.43,4,5,1,Winterfell,20/1/2014,iPhone,19/1/2014,0,1,FALSE,100,1
40241,3.55,4.8,5,1.11,Astapor,27/4/2014,iPhone,29/1/2014,13.8,2,TRUE,65.5,1
40242,1.96,5,5,1,Winterfell,1/12/2014,iPhone,1/12/2014,0,1,FALSE,0,0
40243,2.46,4.8,4.7,1.15,Astapor,29/6/2014,iPhone,1/5/2014,9.8,2,FALSE,65.9,0
40244,4.8,4.9,4.2,1.09,Winterfell,6/5/2014,iPhone,13/1/2014,11.8,6,FALSE,47.1,1
40245,3.36,4.9,4.7,1.12,Winterfell,22/6/2014,iPhone,1/5/2014,11.8,0,FALSE,29.4,0
40246,5.13,5,5,1,Winterfell,17/5/2014,Android,23/1/2014,0,0,FALSE,0,1
40247,4.15,,4,1,Astapor,25/1/2014,iPhone,24/1/2014,0,1,FALSE,100,1
40248,4.68,4.8,5,1.04,King's Landing,23/1/2014,iPhone,1/8/2014,16.7,6,FALSE,66.7,1
40249,2.7,4.8,4.9,1.01,King's Landing,18/6/2014,iPhone,23/1/2014,5,7,TRUE,65,0
40250,4.54,4.3,3.3,1.5,Winterfell,22/1/2014,iPhone,15/1/2014,33.3,3,FALSE,66.7,1
40251,2,4.4,4.2,1.08,Astapor,26/6/2014,iPhone,29/1/2014,9.7,3,TRUE,96.8,0
40252,4.45,4.8,4,1,Astapor,22/5/2014,Android,24/1/2014,0,4,FALSE,87.5,1
40253,2.1,4,,1,Astapor,1/6/2014,Android,1/6/2014,0,1,FALSE,100,0
40254,10.62,4.5,,1,King's Landing,14/4/2014,iPhone,19/1/2014,0,0,FALSE,50,1
40255,15.88,5,5,1,Winterfell,13/4/2014,Android,1/11/2014,0,0,FALSE,0,1
40256,4.32,5,4.7,1,Astapor,23/4/2014,iPhone,19/1/2014,0,1,FALSE,75,1
40257,5.97,5,5,1,Winterfell,26/1/2014,iPhone,23/1/2014,0,4,FALSE,0,1
40258,2.79,5,5,1,King's Landing,27/6/2014,iPhone,24/1/2014,0,0,FALSE,100,0
40259,1.48,5,5,1,King's Landing,6/4/2014,iPhone,1/6/2014,0,0,TRUE,100,1
40260,3.08,3,,1,Winterfell,26/1/2014,iPhone,25/1/2014,0,1,TRUE,0,1
40261,2.1,4.6,4.7,1.06,Astapor,28/6/2014,iPhone,25/1/2014,9.8,8,TRUE,82,0
40262,1.88,4.8,4.6,1,Astapor,19/6/2014,iPhone,30/1/2014,0,7,TRUE,87.9,0
40263,25.84,5,5,1,Winterfell,28/4/2014,Android,31/1/2014,0,0,FALSE,0,1
40264,2.65,5,5,1.17,Astapor,25/4/2014,iPhone,1/11/2014,33.3,2,FALSE,33.3,1
40265,5.82,4.8,4.5,1,Winterfell,24/6/2014,iPhone,25/1/2014,0,2,TRUE,66.7,0
40266,3.15,5,,1,Astapor,5/2/2014,Android,29/1/2014,0,0,TRUE,100,1
40267,1.5,4.8,3.9,1.04,King's Landing,28/6/2014,iPhone,15/1/2014,7.1,4,FALSE,78.6,0
40268,3.83,4.8,3.7,1.08,Winterfell,6/6/2014,iPhone,1/4/2014,16.7,4,FALSE,16.7,0
40269,4.03,5,5,1,Astapor,4/10/2014,iPhone,19/1/2014,0,0,FALSE,100,0
40270,4.42,5,5,1,Winterfell,26/1/2014,iPhone,25/1/2014,0,3,FALSE,0,1
40271,2.93,4.6,4.7,1.06,King's Landing,16/5/2014,iPhone,1/4/2014,8.5,51,TRUE,75.6,1
40272,2.72,5,,1.5,Winterfell,27/4/2014,Android,1/11/2014,100,0,FALSE,0,1
40273,2.37,5,,1,Winterfell,30/5/2014,iPhone,1/11/2014,0,0,FALSE,100,1
40274,10.99,5,3,1,Winterfell,6/12/2014,iPhone,23/1/2014,0,1,FALSE,100,0
40275,8.85,5,,1,Winterfell,15/6/2014,iPhone,17/1/2014,0,0,TRUE,0,0
40276,8.09,5,4,1.5,Astapor,28/5/2014,iPhone,25/1/2014,100,0,FALSE,100,1
40277,2.76,4.9,4.9,1.53,Astapor,6/1/2014,iPhone,22/1/2014,25,5,FALSE,62.5,1
40278,10.87,5,,1,Winterfell,27/3/2014,iPhone,15/1/2014,0,0,FALSE,100,1
40279,10.11,5,5,1,Winterfell,5/1/2014,iPhone,1/5/2014,0,1,FALSE,50,1
40280,1.59,5,5,1.25,Astapor,18/4/2014,iPhone,20/1/2014,50,0,FALSE,100,1
40281,14.91,4.8,5,1,Astapor,5/8/2014,iPhone,1/7/2014,0,3,TRUE,40,0
40282,15.72,5,5,1,King's Landing,15/6/2014,iPhone,23/1/2014,0,0,FALSE,50,0
40283,3.61,4.3,5,1,King's Landing,30/6/2014,Android,27/1/2014,0,4,FALSE,66.7,0
40284,7.01,5,5,1.23,King's Landing,13/2/2014,Android,15/1/2014,16.7,12,FALSE,33.3,1
40285,3.39,5,5,1.25,Astapor,22/6/2014,iPhone,21/1/2014,100,0,FALSE,0,0
40286,1.68,4.2,5,1,Astapor,30/5/2014,iPhone,20/1/2014,0,0,FALSE,100,1
40287,6.56,5,5,1,Astapor,19/5/2014,iPhone,23/1/2014,0,0,FALSE,50,1
40288,6.02,4.7,5,1.17,Winterfell,15/6/2014,iPhone,13/1/2014,33.3,0,FALSE,0,0
40289,3.13,5,4,1.13,Winterfell,28/2/2014,,1/11/2014,25,2,TRUE,50,1
40290,7.51,4.8,4.9,1.02,King's Landing,7/1/2014,iPhone,1/7/2014,1.6,2,TRUE,95.2,1
40291,4.53,5,4.7,1.32,Winterfell,29/6/2014,iPhone,1/5/2014,14.3,4,TRUE,14.3,0
40292,2.22,5,5,1.25,Astapor,23/2/2014,Android,24/1/2014,50,2,FALSE,0,1
40293,4.62,4.9,4.6,1.1,Astapor,28/6/2014,iPhone,22/1/2014,11.1,10,TRUE,33.3,0
40294,2.54,5,5,1.25,Winterfell,23/2/2014,iPhone,1/10/2014,50,2,FALSE,25,1
40295,4.04,4.8,3.8,1,King's Landing,25/6/2014,iPhone,20/1/2014,0,2,TRUE,100,0
40296,7.24,5,,1,Winterfell,26/5/2014,Android,1/8/2014,0,0,FALSE,100,1
40297,5.77,4.9,4.6,1.09,Astapor,20/6/2014,iPhone,22/1/2014,14.3,2,FALSE,50,0
40298,4.13,5,5,1,Astapor,27/4/2014,iPhone,1/8/2014,0,0,FALSE,50,1
40299,5.15,5,,1,Astapor,25/1/2014,iPhone,24/1/2014,0,1,FALSE,100,1
40300,2.32,5,4.6,1.04,King's Landing,7/1/2014,iPhone,1/3/2014,16.7,1,TRUE,83.3,1
40301,15.13,5,,1,Astapor,1/6/2014,iPhone,1/5/2014,0,1,TRUE,0,0
40302,12.09,5,5,1.17,Winterfell,15/5/2014,iPhone,15/1/2014,33.3,0,TRUE,100,1
40303,5.33,5,4.3,1.58,Astapor,19/1/2014,Android,17/1/2014,33.3,3,FALSE,33.3,1
40304,3.8,4.8,5,1.06,Winterfell,29/6/2014,iPhone,1/10/2014,5.2,7,FALSE,53.4,0
40305,4.04,5,5,1,Astapor,1/10/2014,iPhone,1/10/2014,0,1,FALSE,100,0
40306,8.6,5,4,1,King's Landing,29/6/2014,iPhone,16/1/2014,0,2,FALSE,25,0
40307,2.89,,5,1,Astapor,25/1/2014,iPhone,25/1/2014,0,1,FALSE,0,1
40308,4.98,4.4,4.4,1.03,Winterfell,17/3/2014,iPhone,14/1/2014,6.9,9,FALSE,69,1
40309,2.47,5,4.3,1.31,King's Landing,20/6/2014,iPhone,16/1/2014,25,1,TRUE,100,0
40310,6.86,4.9,4.2,1.27,King's Landing,6/7/2014,iPhone,1/1/2014,30,1,FALSE,90,0
40311,3.37,5,5,1,Astapor,20/5/2014,iPhone,25/1/2014,0,0,TRUE,75,1
40312,1.57,5,4,1,Winterfell,1/11/2014,Android,1/9/2014,0,1,FALSE,100,0
40313,3.01,5,5,1,Winterfell,18/1/2014,,1/1/2014,0,2,TRUE,50,1
40314,9.97,5,4,1.58,Astapor,2/5/2014,iPhone,15/1/2014,66.7,3,FALSE,100,1
40315,3.61,5,4,1,Winterfell,21/6/2014,Android,25/1/2014,0,0,TRUE,33.3,0
40316,3.98,4.8,4.8,1,Astapor,4/9/2014,iPhone,1/12/2014,0,0,FALSE,66.7,0
40317,9.73,4.7,4.5,1,Astapor,4/6/2014,Android,26/1/2014,0,0,FALSE,0,0
40318,2.72,4.3,4.7,1.25,Astapor,19/1/2014,iPhone,17/1/2014,33.3,3,FALSE,0,1
40319,7.69,4.9,5,1,Winterfell,29/6/2014,iPhone,18/1/2014,0,3,FALSE,27.3,0
40320,1.22,5,5,1.88,Astapor,21/2/2014,Android,17/1/2014,100,1,FALSE,50,1
40321,1.23,5,5,1,King's Landing,30/6/2014,iPhone,20/1/2014,0,0,TRUE,41.2,0
40322,3.17,4.9,4.8,1.02,Astapor,6/1/2014,Android,24/1/2014,6.7,2,TRUE,40,1
40323,4.89,5,5,1,Astapor,30/3/2014,iPhone,19/1/2014,0,0,FALSE,0,1
40324,5.69,5,,1,Winterfell,20/1/2014,Android,20/1/2014,0,1,FALSE,100,1
40325,2.09,4.9,4.7,1,Astapor,22/6/2014,iPhone,1/10/2014,0,1,TRUE,57.1,0
40326,5.02,5,5,1,Winterfell,6/9/2014,iPhone,1/6/2014,0,3,TRUE,92.9,0
40327,2.61,5,5,1,Astapor,27/1/2014,iPhone,1/10/2014,0,1,FALSE,100,1
40328,4.18,2.8,4.5,1,Winterfell,6/5/2014,Android,28/1/2014,0,1,FALSE,75,1
40329,6.3,5,5,1,Astapor,16/5/2014,iPhone,23/1/2014,0,0,FALSE,66.7,1
40330,4.53,4.7,4.2,1.16,Winterfell,25/6/2014,iPhone,1/10/2014,18.1,37,TRUE,70.2,0
40331,14.93,5,5,1.25,Winterfell,28/1/2014,Android,27/1/2014,100,1,TRUE,100,1
40332,4.86,5,5,1,Astapor,21/1/2014,Android,1/2/2014,0,2,FALSE,100,1
40333,8.07,5,5,1.25,Winterfell,20/6/2014,iPhone,1/5/2014,33.3,0,TRUE,33.3,0
40334,11.35,4.7,5,1,Winterfell,18/1/2014,Android,1/10/2014,0,3,FALSE,33.3,1
40335,12.16,5,5,1,Astapor,21/1/2014,Android,1/8/2014,0,1,TRUE,100,1
40336,5.98,5,5,1,Winterfell,1/1/2014,iPhone,1/1/2014,0,1,FALSE,100,1
40337,5.28,4.8,4,1,Astapor,6/7/2014,iPhone,1/11/2014,0,2,FALSE,33.3,0
40338,3.26,5,4.3,1.03,Astapor,2/5/2014,Android,1/1/2014,13.3,12,FALSE,40,1
40339,22.04,4,,1,Winterfell,25/1/2014,Android,24/1/2014,0,1,TRUE,0,1
40340,11.94,5,4,2.25,Winterfell,29/6/2014,iPhone,1/1/2014,100,0,TRUE,0,0
40341,13.16,5,5,1,King's Landing,28/4/2014,iPhone,20/1/2014,0,0,FALSE,100,1
40342,4.18,4.2,3.2,1,Winterfell,18/6/2014,iPhone,1/1/2014,0,11,TRUE,74.5,0
40343,0,5,,1,Astapor,22/4/2014,iPhone,14/1/2014,0,0,FALSE,100,1
40344,7.1,4,1,1,Astapor,5/1/2014,iPhone,24/1/2014,0,0,FALSE,100,1
40345,4.85,5,5,1,Astapor,18/1/2014,Android,17/1/2014,0,1,FALSE,100,1
40346,1.73,5,,1,Winterfell,24/2/2014,iPhone,24/1/2014,0,1,FALSE,50,1
40347,1.48,5,2.5,1,Astapor,2/9/2014,Android,1/11/2014,0,3,TRUE,0,0
40348,2.97,5,5,1,Astapor,1/12/2014,Android,1/11/2014,0,1,FALSE,0,0
40349,8.81,5,5,1,Astapor,25/1/2014,iPhone,25/1/2014,0,1,TRUE,0,1
40350,5.11,5,4,1,King's Landing,6/7/2014,iPhone,18/1/2014,0,0,TRUE,20,0
40351,2.06,5,5,1.04,Astapor,26/6/2014,iPhone,29/1/2014,5.3,7,TRUE,84.2,0
